no	grade	word	meaning	definition	example	exampleMeaning	partOfSpeech	difficulty	frequency	choicesEnJa	choicesJaEn	choicesListening	synonyms	antonyms
100508	1	very	とても	to a high degree	This book is very good.	この本はとてもよいです。	adverb	1	5	"[""とても"",""少し"",""いつも"",""早く"",""たぶん""]"	"[""very"",""quite"",""always"",""early"",""maybe""]"	"[""very"",""berry"",""ferry"",""vest"",""music""]"	"[{""word"":""really"",""note"":""会話でよく使う近い意味""}]"	[]
100509	1	into	〜の中へ	to the inside of something	The cat ran into the room.	その猫は部屋の中へ走って入りました。	preposition	2	4	"[""〜の中へ"",""〜の上に"",""〜の下に"",""〜の後ろに"",""〜の前に""]"	"[""into"",""onto"",""under"",""behind"",""before""]"	"[""into"",""inside"",""under"",""behind"",""before""]"	[]	"[{""word"":""out of"",""note"":""外へ出て""}]"
100510	1	with	〜といっしょに	together with someone or something	I went to the park with my friend.	私は友だちといっしょに公園へ行きました。	preposition	1	5	"[""〜といっしょに"",""〜のために"",""〜から"",""〜まで"",""〜について""]"	"[""with"",""for"",""from"",""to"",""about""]"	"[""with"",""wish"",""width"",""for"",""from""]"	"[{""word"":""together with"",""note"":""少しかたい言い方""}]"	"[{""word"":""without"",""note"":""〜なしで""}]"
100511	1	pen	ペン	a tool for writing with ink	This pen is blue.	このペンは青いです。	noun	1	5	"[""ペン"",""えんぴつ"",""ノート"",""消しゴム"",""定規""]"	"[""pen"",""pencil"",""notebook"",""eraser"",""ruler""]"	"[""pen"",""pan"",""pin"",""pencil"",""notebook""]"	[]	[]
100512	1	pencil	えんぴつ	a tool for writing or drawing	I have a new pencil.	私は新しいえんぴつを持っています。	noun	1	5	"[""えんぴつ"",""ペン"",""ノート"",""消しゴム"",""定規""]"	"[""pencil"",""pen"",""notebook"",""eraser"",""ruler""]"	"[""pencil"",""signal"",""simple"",""pen"",""notebook""]"	[]	[]
100513	1	knife	ナイフ	a tool for cutting	Be careful with this knife.	このナイフに気をつけてください。	noun	2	4	"[""ナイフ"",""フォーク"",""スプーン"",""皿"",""コップ""]"	"[""knife"",""fork"",""spoon"",""plate"",""cup""]"	"[""knife"",""night"",""nine"",""fork"",""spoon""]"	[]	[]
100514	1	spoon	スプーン	a tool for eating or serving food	I eat soup with a spoon.	私はスプーンでスープを食べます。	noun	1	3	"[""スプーン"",""フォーク"",""ナイフ"",""皿"",""コップ""]"	"[""spoon"",""fork"",""knife"",""plate"",""cup""]"	"[""spoon"",""spool"",""sport"",""fork"",""knife""]"	[]	[]
100515	1	fork	フォーク	a tool with points for eating food	Eat the salad with a fork.	フォークでサラダを食べてください。	noun	1	3	"[""フォーク"",""スプーン"",""ナイフ"",""皿"",""はし""]"	"[""fork"",""spoon"",""knife"",""plate"",""chopsticks""]"	"[""fork"",""form"",""four"",""spoon"",""knife""]"	[]	[]
100516	1	shirt	シャツ	a piece of clothing for your upper body	He has a blue shirt.	彼は青いシャツを持っています。	noun	1	4	"[""シャツ"",""くつ"",""ぼうし"",""ズボン"",""スカート""]"	"[""shirt"",""shoes"",""hat"",""pants"",""skirt""]"	"[""shirt"",""short"",""sheet"",""shoes"",""hat""]"	[]	[]
100517	1	roof	屋根	the top cover of a house or building	Snow is on the roof.	雪が屋根の上にあります。	noun	1	2	"[""屋根"",""窓"",""ドア"",""壁"",""床""]"	"[""roof"",""window"",""door"",""wall"",""floor""]"	"[""roof"",""room"",""root"",""window"",""door""]"	[]	[]
100518	1	on	〜の上に	in a position above and touching something	The book is on the desk.	その本は机の上にあります。	preposition	1	5	"[""〜の上に"",""〜の下に"",""〜の中に"",""〜の後ろに"",""〜の前に""]"	"[""on"",""under"",""in"",""behind"",""before""]"	"[""on"",""in"",""up"",""under"",""behind""]"	[]	"[{""word"":""off"",""note"":""反対の意味で使うことがある""}]"
100519	1	head	頭	the top part of your body	I have a hat on my head.	私は頭に帽子をかぶっています。	noun	1	5	"[""頭"",""顔"",""手"",""足"",""首""]"	"[""head"",""face"",""hand"",""foot"",""neck""]"	"[""head"",""hand"",""hat"",""face"",""foot""]"	[]	[]
100520	1	about	〜について	on the subject of something	This book is about animals.	この本は動物についてです。	preposition	1	4	"[""〜について"",""〜の下に"",""〜の前に"",""〜の後に"",""〜と一緒に""]"	"[""about"",""under"",""before"",""after"",""with""]"	"[""about"",""around"",""above"",""under"",""before""]"	"[{""word"":""on"",""note"":""about より使い方が少し限られる""}]"	[]
100521	1	throw	投げる	to send something through the air	Please throw me the ball.	そのボールを私に投げてください。	verb	2	3	"[""投げる"",""取る"",""持つ"",""落とす"",""運ぶ""]"	"[""throw"",""catch"",""hold"",""drop"",""carry""]"	"[""throw"",""through"",""grow"",""catch"",""hold""]"	[]	"[{""word"":""catch"",""note"":""投げる⇔受け取る""}]"
100522	1	doll	人形	a toy that looks like a person	She has a cute doll.	彼女はかわいい人形を持っています。	noun	1	2	"[""人形"",""ボール"",""箱"",""自転車"",""時計""]"	"[""doll"",""ball"",""box"",""bike"",""clock""]"	"[""doll"",""dog"",""door"",""box"",""bike""]"	[]	[]
100523	1	doctor	医者	a person who treats sick people	My mother is a doctor.	私の母は医者です。	noun	1	4	"[""医者"",""先生"",""看護師"",""料理人"",""運転手""]"	"[""doctor"",""teacher"",""nurse"",""cook"",""driver""]"	"[""doctor"",""daughter"",""dollar"",""teacher"",""nurse""]"	[]	[]
100524	1	chopsticks	はし	two sticks used for eating	I can use chopsticks well.	私ははしを上手に使えます。	noun	1	2	"[""はし"",""皿"",""茶わん"",""スプーン"",""フォーク""]"	"[""chopsticks"",""plate"",""bowl"",""spoon"",""fork""]"	"[""chopsticks"",""chocolate"",""shop"",""plate"",""bowl""]"	[]	[]
100525	1	eight	8	the number after seven	I have eight pencils.	私はえんぴつを8本持っています。	number	1	5	"[""8"",""7"",""9"",""10"",""6""]"	"[""eight"",""seven"",""nine"",""ten"",""six""]"	"[""eight"",""age"",""aid"",""late"",""seven""]"	[]	[]
100526	1	twenty	20	the number after nineteen	There are twenty students in my class.	私のクラスには20人の生徒がいます。	number	1	4	"[""20"",""12"",""30"",""15"",""18""]"	"[""twenty"",""twelve"",""thirty"",""fifteen"",""eighteen""]"	"[""twenty"",""plenty"",""twenty-one"",""thirty"",""fifteen""]"	[]	[]
100527	1	bike	自転車	a thing with two wheels you ride	He goes to school by bike.	彼は自転車で学校に行きます。	noun	1	5	"[""自転車"",""車"",""バス"",""電車"",""船""]"	"[""bike"",""car"",""bus"",""train"",""boat""]"	"[""bike"",""back"",""bake"",""car"",""bus""]"	"[{""word"":""bicycle"",""note"":""少しかたい言い方""}]"	[]
100528	1	thirteen	13	the number after twelve	I have thirteen pencils.	私は13本のえんぴつを持っています。	number	1	3	"[""13"",""12"",""14"",""15"",""16""]"	"[""thirteen"",""twelve"",""fourteen"",""fifteen"",""sixteen""]"	"[""thirteen"",""thirty"",""fourteen"",""fifteen"",""thirsty""]"	[]	[]
100529	1	high	高い	far above the ground	That mountain is high.	あの山は高いです。	adjective	1	4	"[""高い"",""低い"",""長い"",""広い"",""重い""]"	"[""high"",""low"",""long"",""wide"",""heavy""]"	"[""high"",""hide"",""hill"",""low"",""long""]"	"[{""word"":""tall"",""note"":""人や木などの高さでよく使う""}]"	"[{""word"":""low"",""note"":""高さが低い""}]"
100530	1	dollar	ドル	money used in some countries	This bag is ten dollars.	このかばんは10ドルです。	noun	1	3	"[""ドル"",""円"",""ポンド"",""ユーロ"",""セント""]"	"[""dollar"",""yen"",""pound"",""euro"",""cent""]"	"[""dollar"",""collar"",""color"",""yen"",""pound""]"	[]	[]
100531	1	America	アメリカ	the United States of America	My uncle lives in America.	私のおじはアメリカに住んでいます。	noun	1	5	"[""アメリカ"",""イギリス"",""日本"",""中国"",""カナダ""]"	"[""America"",""England"",""Japan"",""China"",""Canada""]"	"[""America"",""Africa"",""camera"",""England"",""Japan""]"	[]	[]
100532	1	think	考える	to use your mind	I think this book is good.	私はこの本がよいと思います。	verb	1	5	"[""考える"",""知る"",""話す"",""作る"",""使う""]"	"[""think"",""know"",""speak"",""make"",""use""]"	"[""think"",""thank"",""thing"",""know"",""speak""]"	[]	[]
100533	1	paint	絵の具	color used for making pictures	The paint is on the table.	その絵の具はテーブルの上にあります。	noun	2	3	"[""絵の具"",""紙"",""鉛筆"",""本"",""机""]"	"[""paint"",""paper"",""pencil"",""book"",""desk""]"	"[""paint"",""point"",""pants"",""paper"",""pencil""]"	[]	[]
100534	1	soap	せっけん	something used to wash your hands or body	I use soap to wash my hands.	私は手を洗うのにせっけんを使います。	noun	1	3	"[""せっけん"",""水"",""タオル"",""シャンプー"",""歯ブラシ""]"	"[""soap"",""water"",""towel"",""shampoo"",""toothbrush""]"	"[""soap"",""soup"",""sofa"",""water"",""towel""]"	[]	[]
100535	1	do	する	to perform an action	I do my homework after dinner.	私は夕食のあとで宿題をします。	verb	1	5	"[""する"",""つくる"",""みる"",""いく"",""かく""]"	"[""do"",""make"",""see"",""go"",""write""]"	"[""do"",""go"",""dog"",""make"",""see""]"	[]	[]
100536	1	great	すばらしい	very good	You did a great job.	よくできました。	adjective	1	4	"[""すばらしい"",""かなしい"",""いそがしい"",""やさしい"",""つよい""]"	"[""great"",""sad"",""busy"",""kind"",""strong""]"	"[""great"",""green"",""gray"",""sad"",""busy""]"	"[{""word"":""good"",""note"":""great のほうがより強い""}]"	"[{""word"":""bad"",""note"":""反対の意味""}]"
100537	1	baby	赤ちゃん	a very young child	The baby is sleeping.	その赤ちゃんは眠っています。	noun	1	4	"[""赤ちゃん"",""子ども"",""男の子"",""女の子"",""家族""]"	"[""baby"",""child"",""boy"",""girl"",""family""]"	"[""baby"",""maybe"",""lady"",""child"",""boy""]"	[]	[]
100538	1	floor	床	the surface you walk on in a room	The ball is on the floor.	ボールは床の上にあります。	noun	1	4	"[""床"",""壁"",""天井"",""机"",""いす""]"	"[""floor"",""wall"",""ceiling"",""desk"",""chair""]"	"[""floor"",""four"",""fork"",""flag"",""wall""]"	[]	[]
100539	1	sweater	セーター	a warm top worn in cold weather	She has a red sweater.	彼女は赤いセーターを持っています。	noun	1	3	"[""セーター"",""シャツ"",""コート"",""帽子"",""くつ""]"	"[""sweater"",""shirt"",""coat"",""cap"",""shoes""]"	"[""sweater"",""water"",""winter"",""shirt"",""coat""]"	"[{""word"":""jumper"",""note"":""英では sweater に近い""}]"	[]
100540	1	bath	おふろ	washing your body in water	I take a bath at night.	私は夜におふろに入ります。	noun	1	3	"[""おふろ"",""ベッド"",""いす"",""へや"",""まど""]"	"[""bath"",""bed"",""chair"",""room"",""window""]"	"[""bath"",""back"",""band"",""bed"",""chair""]"	[]	[]
100541	1	rainy	雨の	having a lot of rain	It is rainy today.	今日は雨です。	adjective	1	3	"[""雨の"",""晴れた"",""暑い"",""寒い"",""風の強い""]"	"[""rainy"",""sunny"",""hot"",""cold"",""windy""]"	"[""rainy"",""daily"",""really"",""sunny"",""hot""]"	[]	"[{""word"":""sunny"",""note"":""晴れている天気""}]"
100542	1	rain	雨	water that falls from the sky	We had rain this morning.	今朝、雨が降りました。	noun	1	5	"[""雨"",""雪"",""風"",""雲"",""太陽""]"	"[""rain"",""snow"",""wind"",""cloud"",""sun""]"	"[""rain"",""train"",""ring"",""snow"",""wind""]"	[]	[]
100543	1	lake	湖	a large area of water surrounded by land	We swam in the lake.	私たちは湖で泳ぎました。	noun	1	2	"[""湖"",""川"",""海"",""池"",""島""]"	"[""lake"",""river"",""sea"",""pond"",""island""]"	"[""lake"",""rake"",""make"",""river"",""sea""]"	[]	[]
100544	1	road	道路	a way for cars and people	This road is very long.	この道路はとても長いです。	noun	1	2	"[""道路"",""橋"",""駅"",""公園"",""建物""]"	"[""road"",""bridge"",""station"",""park"",""building""]"	"[""road"",""row"",""load"",""red"",""train""]"	[]	[]
100545	1	socks	靴下	things you wear on your feet inside shoes	My socks are white.	私の靴下は白いです。	noun	1	2	"[""靴下"",""靴"",""帽子"",""手袋"",""シャツ""]"	"[""socks"",""shoes"",""hat"",""gloves"",""shirt""]"	"[""socks"",""sock"",""box"",""shoes"",""hat""]"	[]	[]
100546	1	shoes	くつ	things you wear on your feet	These shoes are new.	このくつは新しいです。	noun	1	3	"[""くつ"",""ぼうし"",""シャツ"",""ズボン"",""くつした""]"	"[""shoes"",""hat"",""shirt"",""pants"",""socks""]"	"[""shoes"",""shows"",""shop"",""hat"",""shirt""]"	[]	[]
100547	1	milk	牛乳	a white drink from cows	I drink milk every morning.	私は毎朝牛乳を飲みます。	noun	1	5	"[""牛乳"",""水"",""お茶"",""ジュース"",""コーヒー""]"	"[""milk"",""water"",""tea"",""juice"",""coffee""]"	"[""milk"",""silk"",""mill"",""water"",""tea""]"	[]	[]
100548	1	snowy	雪の降る	with a lot of snow	It is snowy today.	今日は雪が降っています。	adjective	2	2	"[""雪の降る"",""雨の"",""晴れた"",""風の強い"",""くもった""]"	"[""snowy"",""rainy"",""sunny"",""windy"",""cloudy""]"	"[""snowy"",""slowly"",""smoky"",""rainy"",""windy""]"	[]	"[{""word"":""sunny"",""note"":""天気の反対イメージ""}]"
100549	1	rice	ごはん	small white grains eaten as food	I eat rice for dinner.	私は夕食にごはんを食べます。	noun	1	4	"[""ごはん"",""パン"",""肉"",""魚"",""卵""]"	"[""rice"",""bread"",""meat"",""fish"",""egg""]"	"[""rice"",""right"",""ride"",""bread"",""meat""]"	[]	[]
100550	1	cloud	雲	a white or gray thing in the sky	That cloud is very big.	あの雲はとても大きいです。	noun	1	3	"[""雲"",""雨"",""雪"",""風"",""空""]"	"[""cloud"",""rain"",""snow"",""wind"",""sky""]"	"[""cloud"",""crowd"",""clown"",""rain"",""snow""]"	[]	[]
100551	1	salt	塩	a white thing that makes food salty	Please put some salt in the soup.	スープに塩を少し入れてください。	noun	1	3	"[""塩"",""砂糖"",""こしょう"",""水"",""油""]"	"[""salt"",""sugar"",""pepper"",""water"",""oil""]"	"[""salt"",""soft"",""sock"",""sugar"",""pepper""]"	[]	[]
100552	1	good luck	がんばって	something you say to wish success	Good luck on your test.	テストがんばって。	phrase	1	3	"[""がんばって"",""こんにちは"",""おやすみ"",""ありがとう"",""ごめんなさい""]"	"[""good luck"",""hello"",""good night"",""thank you"",""sorry""]"	"[""good luck"",""good book"",""good job"",""hello"",""good night""]"	[]	[]
100553	1	have a nice day	よい一日を	used to wish someone a good day	Have a nice day at school.	学校で楽しい一日を過ごしてね。	phrase	1	3	"[""よい一日を"",""おやすみ"",""こんにちは"",""ありがとう"",""気をつけて""]"	"[""have a nice day"",""good night"",""hello"",""thank you"",""be careful""]"	"[""have a nice day"",""have a good day"",""have a big day"",""good night"",""hello""]"	"[{""word"":""have a good day"",""note"":""ほぼ同じ意味の表現""}]"	[]
100554	1	have a nice weekend	よい週末を	a phrase to say before the weekend	See you on Monday. Have a nice weekend.	月曜日に会いましょう。よい週末を。	phrase	1	2	"[""よい週末を"",""おはよう"",""こんにちは"",""おやすみ"",""気をつけて""]"	"[""have a nice weekend"",""good morning"",""hello"",""good night"",""take care""]"	"[""have a nice weekend"",""have a nice day"",""have a good weekend"",""good morning"",""hello""]"	[]	[]
