no	grade	word	meaning	definition	example	exampleMeaning	partOfSpeech	difficulty	frequency	choicesEnJa	choicesJaEn	choicesListening	synonyms	antonyms
300894	3	sick in bed	病気で寝ている	ill and staying in bed	My brother is sick in bed today.	私の兄は今日、病気で寝ています。	adjective phrase	2	2	"[""病気で寝ている"",""外で遊んでいる"",""学校へ行く"",""元気に働く"",""早く起きる""]"	"[""sick in bed"",""play outside"",""go to school"",""work well"",""get up early""]"	"[""sick in bed"",""sit in bed"",""sleep in bed"",""six in bed"",""sick and sad""]"	[]	[]
300895	3	remain	残る	to stay and not leave	Only two cookies remain on the plate.	皿の上にはクッキーが2枚だけ残っている。	verb	3	3	"[""残る"",""集める"",""運ぶ"",""選ぶ"",""比べる""]"	"[""remain"",""collect"",""carry"",""choose"",""compare""]"	"[""remain"",""repair"",""return"",""remove"",""repeat""]"	"[{""word"":""stay"",""note"":""その場にいる意味で近い""}]"	"[{""word"":""leave"",""note"":""その場を去る""}]"
300896	3	float	浮く	to stay on water or in the air	The ball can float on water.	そのボールは水に浮くことができる。	verb	2	3	"[""浮く"",""沈む"",""転がる"",""落ちる"",""跳ぶ""]"	"[""float"",""sink"",""roll"",""fall"",""jump""]"	"[""float"",""flow"",""floor"",""fruit"",""flight""]"	[]	"[{""word"":""sink"",""note"":""水中に沈む""}]"
300897	3	keep up with ~	遅れずについていく	to move or learn as fast as someone	I study every day to keep up with my class.	私はクラスに遅れずについていくために毎日勉強します。	phrasal verb	4	2	"[""遅れずについていく"",""追い越す"",""あきらめる"",""片づける"",""見つける""]"	"[""keep up with ~"",""pass ~"",""give up ~"",""clean ~ up"",""find ~""]"	"[""keep up with ~"",""come up with ~"",""get along with ~"",""walk away from ~"",""look after ~""]"	[]	[]
300898	3	rob ~	～から金品を奪う	to take money or goods from a person or place	A man tried to rob the store.	男がその店から金品を奪おうとしました。	verb	3	3	"[""～から金品を奪う"",""～から借りる"",""～を隠す"",""～を運ぶ"",""～を見つける""]"	"[""rob ~"",""borrow from ~"",""hide ~"",""carry ~"",""find ~""]"	"[""rob ~"",""rub ~"",""rock ~"",""roll ~"",""drop ~""]"	[]	[]
300899	3	stamp	切手	a small piece of paper for sending a letter	I need a stamp for this letter.	この手紙に切手が必要です。	noun	2	3	"[""切手"",""封筒"",""はがき"",""小包"",""便せん""]"	"[""stamp"",""envelope"",""postcard"",""package"",""paper""]"	"[""stamp"",""stand"",""step"",""stampede"",""stomach""]"	[]	[]
300900	3	tape	テープ、粘着テープ	a narrow strip used for sticking things together	Please put the tape on the box.	その箱にテープを貼ってください。	noun	2	3	"[""テープ、粘着テープ"",""ひも"",""紙"",""のり"",""箱""]"	"[""tape"",""string"",""paper"",""glue"",""box""]"	"[""tape"",""take"",""table"",""tail"",""type""]"	[]	[]
300901	3	statue	像	a figure made of stone, metal, or wood	We saw a large statue in the park.	私たちは公園で大きな像を見ました。	noun	3	3	"[""像"",""絵"",""地図"",""旗"",""写真""]"	"[""statue"",""picture"",""map"",""flag"",""photo""]"	"[""statue"",""station"",""status"",""stayed"",""stomach""]"	[]	[]
300902	3	cancel	中止する、取り消す	to decide that something will not happen	They will cancel the game because of the rain.	彼らは雨のため試合を取り消すでしょう。	verb	4	4	"[""中止する、取り消す"",""始める"",""続ける"",""計画する"",""準備する""]"	"[""cancel"",""start"",""continue"",""plan"",""prepare""]"	"[""cancel"",""candle"",""camera"",""campus"",""canal""]"	[]	[]
300903	3	forgive A for B	BのことでAを許す	to stop being angry with someone	Please forgive me for my mistake.	私のまちがいを許してください。	verb phrase	4	3	"[""BのことでAを許す"",""Aを助ける"",""Aを信じる"",""Aを招く"",""Aを選ぶ""]"	"[""forgive A for B"",""help A"",""believe A"",""invite A"",""choose A""]"	"[""forgive A for B"",""thank A for B"",""blame A for B"",""ask A about B"",""tell A about B""]"	[]	[]
300904	3	quit	やめる	to stop doing something	He decided to quit his job.	彼は仕事を辞めることに決めました。	verb	3	3	"[""やめる"",""始める"",""続ける"",""選ぶ"",""待つ""]"	"[""quit"",""start"",""continue"",""choose"",""wait""]"	"[""quit"",""quick"",""quiet"",""quite"",""kid""]"	"[{""word"":""stop"",""note"":""より基本的な語""}]"	"[{""word"":""continue"",""note"":""続ける""}]"
300905	3	put ~ away	しまう	to place something in its proper place	Please put away your books after class.	授業のあとで本をしまってください。	phrasal verb	3	3	"[""しまう"",""並べる"",""開ける"",""見せる"",""運ぶ""]"	"[""put ~ away"",""line ~ up"",""open ~"",""show ~"",""carry ~""]"	"[""put ~ away"",""pull ~ away"",""put ~ up"",""push ~ away"",""take ~ away""]"	[]	[]
300906	3	novel	小説	a long written story	She is reading a novel in her room.	彼女は自分の部屋で小説を読んでいます。	noun	3	3	"[""小説"",""詩"",""辞書"",""新聞"",""手紙""]"	"[""novel"",""poem"",""dictionary"",""newspaper"",""letter""]"	"[""novel"",""normal"",""noble"",""model"",""level""]"	[]	[]
300907	3	geography	地理	the study of countries, maps, and the earth	Geography is my favorite subject.	地理は私のいちばん好きな教科です。	noun	3	3	"[""地理"",""歴史"",""数学"",""理科"",""音楽""]"	"[""geography"",""history"",""math"",""science"",""music""]"	"[""geography"",""geometry"",""geology"",""history"",""biology""]"	[]	[]
300908	3	social studies	社会	a school subject about society, history, and geography	We study maps in social studies class.	私たちは社会の授業で地図を勉強します。	noun	3	3	"[""社会"",""地理"",""歴史"",""理科"",""英語""]"	"[""social studies"",""geography"",""history"",""science"",""English""]"	"[""social studies"",""science studies"",""social science"",""study hall"",""science class""]"	[]	[]
300909	3	topic	話題	the subject you are talking or writing about	Today's topic is animals.	今日の話題は動物です。	noun	2	3	"[""話題"",""質問"",""答え"",""意見"",""理由""]"	"[""topic"",""question"",""answer"",""opinion"",""reason""]"	"[""topic"",""toothpick"",""ticket"",""tonic"",""tropic""]"	"[{""word"":""subject"",""note"":""話し合いや文章のテーマとして近い""}]"	[]
300910	3	certainly	確かに、もちろん	in a sure or confident way	Certainly, I can help you.	もちろん、お手伝いできます。	adverb	3	3	"[""確かに、もちろん"",""たぶん"",""すぐに"",""とても"",""ゆっくり""]"	"[""certainly"",""probably"",""quickly"",""very"",""slowly""]"	"[""certainly"",""carefully"",""quietly"",""suddenly"",""currently""]"	"[{""word"":""surely"",""note"":""少しかたいが近い意味""}]"	[]
300911	3	hang	掛ける	to put something on a wall or hook	Please hang your coat here.	ここにコートを掛けてください。	verb	3	3	"[""掛ける"",""置く"",""運ぶ"",""開ける"",""洗う""]"	"[""hang"",""put"",""carry"",""open"",""wash""]"	"[""hang"",""hand"",""bank"",""song"",""thank""]"	[]	[]
300912	3	plastic	プラスチック	a light hard material used to make many things	This box is made of plastic.	この箱はプラスチックでできています。	noun	2	3	"[""プラスチック"",""紙"",""木"",""ガラス"",""金属""]"	"[""plastic"",""paper"",""wood"",""glass"",""metal""]"	"[""plastic"",""planet"",""practice"",""classic"",""traffic""]"	[]	[]
300913	3	subtract A from B	BからAを引く	to take one number away from another	Please subtract 3 from 10.	10から3を引いてください。	verb phrase	3	2	"[""BからAを引く"",""AとBを足す"",""AとBを掛ける"",""AをBで割る"",""Aを数える""]"	"[""subtract A from B"",""add A to B"",""multiply A by B"",""divide A by B"",""count A""]"	"[""subtract A from B"",""add A to B"",""multiply A by B"",""divide A by B"",""compare A with B""]"	[]	"[{""word"":""add"",""note"":""計算で足す""}]"
300914	3	look after ~	世話をする	to take care of someone or something	She looks after her little brother.	彼女は弟の世話をします。	phrasal verb	3	3	"[""世話をする"",""探す"",""待つ"",""訪ねる"",""手伝う""]"	"[""look after ~"",""look for ~"",""wait for ~"",""visit ~"",""help ~""]"	"[""look after ~"",""look at ~"",""look for ~"",""run after ~"",""ask after ~""]"	"[{""word"":""take care of"",""note"":""より説明的な表現""}]"	[]
300915	3	deliver	配達する	to take something to a person or place	They deliver lunch to our office.	彼らは私たちの会社に昼食を配達します。	verb	3	3	"[""配達する"",""借りる"",""送る"",""受け取る"",""集める""]"	"[""deliver"",""borrow"",""send"",""receive"",""collect""]"	"[""deliver"",""discover"",""develop"",""decide"",""driver""]"	[]	[]
300916	3	steal	ぬすむ	to take something that is not yours	Someone tried to steal my bike.	だれかが私の自転車をぬすもうとしました。	verb	3	3	"[""ぬすむ"",""借りる"",""見つける"",""売る"",""運ぶ""]"	"[""steal"",""borrow"",""find"",""sell"",""carry""]"	"[""steal"",""still"",""steam"",""stair"",""style""]"	"[{""word"":""rob"",""note"":""rob は人や場所からうばうときに使うことが多い""}]"	[]
300917	3	discuss ~	～について話し合う	to talk about something together	We will discuss the plan after school.	私たちは放課後にその計画について話し合います。	verb phrase	3	3	"[""～について話し合う"",""～を説明する"",""～を選ぶ"",""～を練習する"",""～を招待する""]"	"[""discuss ~"",""explain ~"",""choose ~"",""practice ~"",""invite ~""]"	"[""discuss ~"",""discover ~"",""describe ~"",""dislike ~"",""dismiss ~""]"	"[{""word"":""talk"",""note"":""より広い意味で使う基本語""}]"	[]
300918	3	chat with ~	～とおしゃべりする	to talk in a friendly way	I often chat with my friends online.	私はよくオンラインで友だちとおしゃべりします。	verb phrase	2	3	"[""～とおしゃべりする"",""～に叫ぶ"",""～に答える"",""～を待つ"",""～を動かす""]"	"[""chat with ~"",""shout at ~"",""answer ~"",""wait for ~"",""move ~""]"	"[""chat with ~"",""check with ~"",""talk with ~"",""meet with ~"",""stay with ~""]"	"[{""word"":""talk"",""note"":""chat のほうが気軽なおしゃべり""}]"	[]
300919	3	communicate with ~	～と意思を伝え合う	to share information or feelings with someone	We communicate with each other by email.	私たちはメールでお互いに意思を伝え合います。	verb phrase	3	3	"[""～と意思を伝え合う"",""～を集める"",""～と比べる"",""～を選ぶ"",""～を数える""]"	"[""communicate with ~"",""collect ~"",""compare with ~"",""choose ~"",""count ~""]"	"[""communicate with ~"",""compete with ~"",""compare with ~"",""connect with ~"",""cooperate with ~""]"	"[{""word"":""tell"",""note"":""より基本的な語""},{""word"":""share"",""note"":""情報や気持ちを伝える時に使う""}]"	[]
300920	3	speech	スピーチ	a talk given to people	She gave a speech at school.	彼女は学校でスピーチをしました。	noun	3	3	"[""スピーチ"",""会話"",""質問"",""答え"",""約束""]"	"[""speech"",""conversation"",""question"",""answer"",""promise""]"	"[""speech"",""speed"",""space"",""special"",""peach""]"	"[{""word"":""talk"",""note"":""よりくだけた言い方""}]"	[]
300921	3	tongue	舌	the soft part in your mouth used for tasting	The soup was so hot that it burned my tongue.	そのスープはとても熱くて、私は舌をやけどしました。	noun	3	2	"[""舌"",""歯"",""唇"",""のど"",""あご""]"	"[""tongue"",""tooth"",""lip"",""throat"",""chin""]"	"[""tongue"",""ton"",""young"",""song"",""tank""]"	[]	[]
300922	3	partner	相手	a person you do something with	Ken is my tennis partner.	ケンは私のテニスの相手です。	noun	3	3	"[""相手"",""友達"",""先生"",""客"",""選手""]"	"[""partner"",""friend"",""teacher"",""guest"",""player""]"	"[""partner"",""painter"",""parent"",""winter"",""paper""]"	"[{""word"":""teammate"",""note"":""同じチームの仲間""}]"	[]
300923	3	report	報告書、レポート	spoken or written information about something	I wrote a report about the trip.	私はその旅行についてレポートを書きました。	noun	3	3	"[""報告書、レポート"",""宿題"",""質問"",""約束"",""計画""]"	"[""report"",""homework"",""question"",""promise"",""plan""]"	"[""report"",""reply"",""repeat"",""record"",""result""]"	[]	[]
300924	3	warn A about B	BについてAに警告する	to tell someone about danger or trouble	The teacher warned us about the storm.	先生は私たちにその嵐について警告しました。	verb phrase	4	2	"[""BについてAに警告する"",""Aに説明する"",""Aを招待する"",""Aと練習する"",""Aを修理する""]"	"[""warn A about B"",""explain B to A"",""invite A"",""practice with A"",""repair A""]"	"[""warn A about B"",""tell A about B"",""ask A about B"",""teach A about B"",""remind A about B""]"	"[{""word"":""advise"",""note"":""注意して知らせる時に近い""}]"	[]
300925	3	announce	発表する	to tell people something officially or publicly	The school will announce the winner tomorrow.	学校は明日、優勝者を発表します。	verb	3	3	"[""発表する"",""説明する"",""選ぶ"",""集める"",""比べる""]"	"[""announce"",""explain"",""choose"",""collect"",""compare""]"	"[""announce"",""amount"",""allow"",""around"",""answer""]"	"[{""word"":""tell"",""note"":""より広い意味で「伝える」""},{""word"":""report"",""note"":""ニュースや結果を伝えるときに使う""}]"	[]
300926	3	honest	正直な	always telling the truth	Be honest with your parents.	両親に正直でいなさい。	adjective	2	3	"[""正直な"",""親切な"",""静かな"",""元気な"",""有名な""]"	"[""honest"",""kind"",""quiet"",""cheerful"",""famous""]"	"[""honest"",""hottest"",""artist"",""open"",""forest""]"	"[{""word"":""truthful"",""note"":""ややかたいが「正直な」""}]"	"[{""word"":""dishonest"",""note"":""「不正直な」""}]"
